clip_id,path,class,camera_motion,video_quality,fps,frames,width,height,duration_sec,has_letterbox,letterbox_ratio,L_top_px,L_bottom_px,L_left_px,L_right_px
Climbing_roof_in_TCA_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Climbing_roof_in_TCA_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,307,320,240,10.233333333333333,False,0.0,0,0,0,0
Climbing_roof_in_TCA_climb_f_cm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Climbing_roof_in_TCA_climb_f_cm_np1_ba_med_1.avi,climb,motion,medium,30.0,232,320,240,7.733333333333333,False,0.0,0,0,0,0
Climbing_roof_in_TCA_climb_f_cm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Climbing_roof_in_TCA_climb_f_cm_np1_ba_med_2.avi,climb,motion,medium,30.0,628,320,240,20.933333333333334,False,0.0,0,0,0,0
Climbing_the_World_s_Tallest_Tree_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Climbing_the_World_s_Tallest_Tree_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,115,320,240,3.8333333333333335,False,0.0,0,0,0,0
Climbing_Wall_Adventure_climb_f_cm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Climbing_Wall_Adventure_climb_f_cm_np1_ba_med_1.avi,climb,motion,medium,30.0,208,416,240,6.933333333333334,False,0.0,0,0,0,0
Climbing_Wall_Adventure_climb_f_cm_np1_le_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Climbing_Wall_Adventure_climb_f_cm_np1_le_med_0.avi,climb,motion,medium,30.0,258,416,240,8.6,False,0.0,0,0,0,0
Climbing_Wall_Traverse_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Climbing_Wall_Traverse_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,172,320,240,5.733333333333333,False,0.0,0,0,0,0
Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_ba_bad_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_ba_bad_0.avi,climb,motion,bad,30.0,61,320,240,2.033333333333333,False,0.0,0,0,0,0
Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_ba_bad_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_ba_bad_1.avi,climb,motion,bad,30.0,79,320,240,2.6333333333333333,False,0.0,0,0,0,0
Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_fr_bad_5,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_fr_bad_5.avi,climb,motion,bad,30.0,81,320,240,2.7,False,0.0,0,0,0,0
Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_le_bad_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_le_bad_2.avi,climb,motion,bad,30.0,59,320,240,1.9666666666666666,False,0.0,0,0,0,0
Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_le_bad_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_le_bad_3.avi,climb,motion,bad,30.0,62,320,240,2.066666666666667,False,0.0,0,0,0,0
Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_le_bad_4,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Dan_Osman_-_Speed_rock_climbing_climb_f_cm_np1_le_bad_4.avi,climb,motion,bad,30.0,72,320,240,2.4,False,0.0,0,0,0,0
DM_Sportklettern_2006-_Finale_Herren_-_Markus_Hoppe_climb_f_cm_np1_ri_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\DM_Sportklettern_2006-_Finale_Herren_-_Markus_Hoppe_climb_f_cm_np1_ri_med_0.avi,climb,motion,medium,30.0,94,320,240,3.1333333333333333,True,0.008333333333333333,0,0,1,2
DM_Sportklettern_2006-_Finale_Herren_-_Markus_Hoppe_climb_f_cm_np1_ri_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\DM_Sportklettern_2006-_Finale_Herren_-_Markus_Hoppe_climb_f_cm_np1_ri_med_1.avi,climb,motion,medium,30.0,111,320,240,3.7,True,0.008333333333333333,0,0,1,2
DM_Sportklettern_2006-_Qualifikation_-_Andreas_Bindhammer_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\DM_Sportklettern_2006-_Qualifikation_-_Andreas_Bindhammer_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,159,320,240,5.3,True,0.008333333333333333,0,0,1,2
DM_Sportklettern_2006-_Qualifikation_-_Andreas_Bindhammer_climb_f_cm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\DM_Sportklettern_2006-_Qualifikation_-_Andreas_Bindhammer_climb_f_cm_np1_ba_med_1.avi,climb,motion,medium,30.0,167,320,240,5.566666666666666,True,0.008333333333333333,0,0,1,2
DM_Sportklettern_2006-_Qualifikation_-_Andreas_Bindhammer_climb_f_cm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\DM_Sportklettern_2006-_Qualifikation_-_Andreas_Bindhammer_climb_f_cm_np1_ba_med_2.avi,climb,motion,medium,30.0,175,320,240,5.833333333333333,True,0.008333333333333333,0,0,1,2
DM_Sportklettern_2006-_Video_Qualifikation_-_Julia_Winter_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\DM_Sportklettern_2006-_Video_Qualifikation_-_Julia_Winter_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,116,320,240,3.8666666666666667,True,0.075,0,0,18,2
DM_Sportklettern_2006-_Video_Qualifikation_-_Julia_Winter_climb_f_cm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\DM_Sportklettern_2006-_Video_Qualifikation_-_Julia_Winter_climb_f_cm_np1_ba_med_1.avi,climb,motion,medium,30.0,125,320,240,4.166666666666667,True,0.10416666666666667,0,0,25,2
DM_Sportklettern_2006-_Video_Qualifikation_-_Julia_Winter_climb_f_cm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\DM_Sportklettern_2006-_Video_Qualifikation_-_Julia_Winter_climb_f_cm_np1_ba_med_2.avi,climb,motion,medium,30.0,103,320,240,3.433333333333333,True,0.25833333333333336,0,0,62,2
India_Monkey_King_scales_new_heights_climb_f_cm_np1_ba_bad_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\India_Monkey_King_scales_new_heights_climb_f_cm_np1_ba_bad_1.avi,climb,motion,bad,30.0,85,320,240,2.8333333333333335,True,0.020833333333333332,2,1,4,5
India_Monkey_King_scales_new_heights_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\India_Monkey_King_scales_new_heights_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,91,320,240,3.033333333333333,True,0.020833333333333332,2,1,4,5
India_Monkey_King_scales_new_heights_climb_f_cm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\India_Monkey_King_scales_new_heights_climb_f_cm_np1_ba_med_2.avi,climb,motion,medium,30.0,79,320,240,2.6333333333333333,True,0.016666666666666666,2,0,4,4
India_Monkey_King_scales_new_heights_climb_f_cm_np1_ba_med_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\India_Monkey_King_scales_new_heights_climb_f_cm_np1_ba_med_3.avi,climb,motion,medium,30.0,78,320,240,2.6,True,0.016666666666666666,2,0,4,4
India_Monkey_King_scales_new_heights_climb_f_cm_np1_ba_med_4,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\India_Monkey_King_scales_new_heights_climb_f_cm_np1_ba_med_4.avi,climb,motion,medium,30.0,115,320,240,3.8333333333333335,True,0.016666666666666666,2,0,0,4
Janini_an_der_Kletterwand_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Janini_an_der_Kletterwand_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,172,320,240,5.733333333333333,False,0.0,0,0,0,0
Janini_an_der_Kletterwand_climb_f_cm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Janini_an_der_Kletterwand_climb_f_cm_np1_ba_med_1.avi,climb,motion,medium,30.0,202,320,240,6.733333333333333,False,0.0,0,0,0,0
Janini_an_der_Kletterwand_climb_f_cm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Janini_an_der_Kletterwand_climb_f_cm_np1_ba_med_2.avi,climb,motion,medium,30.0,256,320,240,8.533333333333333,False,0.0,0,0,0,0
Jez__roof_climbing_in_Mile_End_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Jez__roof_climbing_in_Mile_End_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,131,288,240,4.366666666666666,False,0.0,0,0,0,0
Jez__roof_climbing_in_Mile_End_climb_f_cm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Jez__roof_climbing_in_Mile_End_climb_f_cm_np1_ba_med_1.avi,climb,motion,medium,30.0,128,288,240,4.266666666666667,False,0.0,0,0,0,0
Jez__roof_climbing_in_Mile_End_climb_f_cm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Jez__roof_climbing_in_Mile_End_climb_f_cm_np1_ba_med_2.avi,climb,motion,medium,30.0,209,288,240,6.966666666666667,False,0.0,0,0,0,0
Julius_Haushammer___Klettern_und_Bouldern___1979_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Julius_Haushammer___Klettern_und_Bouldern___1979_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,143,320,240,4.766666666666667,True,0.125,30,30,0,0
Julius_Haushammer___Klettern_und_Bouldern___1979_climb_f_cm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Julius_Haushammer___Klettern_und_Bouldern___1979_climb_f_cm_np1_ba_med_1.avi,climb,motion,medium,30.0,130,320,240,4.333333333333333,True,0.125,30,30,0,0
Julius_Haushammer___Klettern_und_Bouldern___1979_climb_f_cm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Julius_Haushammer___Klettern_und_Bouldern___1979_climb_f_cm_np1_ba_med_2.avi,climb,motion,medium,30.0,150,320,240,5.0,True,0.125,30,30,0,0
Kletter-WM_2005-_Bouldern_Finale_Damen__Vera_Kotasova_(CZE)_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Kletter-WM_2005-_Bouldern_Finale_Damen__Vera_Kotasova_(CZE)_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,98,320,240,3.2666666666666666,False,0.004166666666666667,0,0,1,1
Kletter-WM_2005-_Bouldern_Finale_Damen__Vera_Kotasova_(CZE)_climb_f_cm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Kletter-WM_2005-_Bouldern_Finale_Damen__Vera_Kotasova_(CZE)_climb_f_cm_np1_ba_med_1.avi,climb,motion,medium,30.0,144,320,240,4.8,False,0.004166666666666667,0,0,1,1
Kletter-WM_2005-_Bouldern_Finale_Damen__Vera_Kotasova_(CZE)_climb_f_cm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Kletter-WM_2005-_Bouldern_Finale_Damen__Vera_Kotasova_(CZE)_climb_f_cm_np1_ba_med_2.avi,climb,motion,medium,30.0,247,320,240,8.233333333333333,False,0.004166666666666667,0,0,1,1
Kletter-WM_2005-_Bouldern_Finale_Herren__Serik_Kazbekov_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Kletter-WM_2005-_Bouldern_Finale_Herren__Serik_Kazbekov_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,154,320,240,5.133333333333334,False,0.004166666666666667,0,0,1,1
Kletter-WM_2005-_Bouldern_Finale_Herren__Serik_Kazbekov_climb_f_cm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Kletter-WM_2005-_Bouldern_Finale_Herren__Serik_Kazbekov_climb_f_cm_np1_ba_med_1.avi,climb,motion,medium,30.0,203,320,240,6.766666666666667,True,0.0125,0,0,1,3
Kletter-WM_2005-_Speed_Achtelfinale_Herren_Minatchev_Hroza_climb_f_cm_np2_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Kletter-WM_2005-_Speed_Achtelfinale_Herren_Minatchev_Hroza_climb_f_cm_np2_ba_med_0.avi,climb,motion,medium,30.0,79,320,240,2.6333333333333333,False,0.004166666666666667,0,0,1,1
Kletter-WM_2005-_Speed_Achtelfinale_Herren_Minatchev_Hroza_climb_f_cm_np2_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Kletter-WM_2005-_Speed_Achtelfinale_Herren_Minatchev_Hroza_climb_f_cm_np2_ba_med_1.avi,climb,motion,medium,30.0,79,320,240,2.6333333333333333,False,0.004166666666666667,0,0,1,1
Kletter-WM_2005-_Speed_Achtelfinale_Herren_Minatchev_Hroza_climb_f_cm_np2_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Kletter-WM_2005-_Speed_Achtelfinale_Herren_Minatchev_Hroza_climb_f_cm_np2_ba_med_2.avi,climb,motion,medium,30.0,97,320,240,3.2333333333333334,False,0.004166666666666667,0,0,1,1
Klettern_by_Kurt_Hackner_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Klettern_by_Kurt_Hackner_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,119,320,240,3.966666666666667,False,0.004166666666666667,0,1,0,0
Klettern_by_Kurt_Hackner_climb_f_cm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Klettern_by_Kurt_Hackner_climb_f_cm_np1_ba_med_2.avi,climb,motion,medium,30.0,149,320,240,4.966666666666667,False,0.004166666666666667,0,1,0,0
Klettern_by_Kurt_Hackner_climb_f_cm_np1_le_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Klettern_by_Kurt_Hackner_climb_f_cm_np1_le_med_1.avi,climb,motion,medium,30.0,116,320,240,3.8666666666666667,False,0.004166666666666667,0,1,0,0
Kletterwand_climb_f_cm_np1_ba_goo_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Kletterwand_climb_f_cm_np1_ba_goo_0.avi,climb,motion,good,30.0,88,320,240,2.933333333333333,False,0.0,0,0,0,0
Kletterwand_climb_f_cm_np1_ba_goo_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Kletterwand_climb_f_cm_np1_ba_goo_1.avi,climb,motion,good,30.0,112,320,240,3.7333333333333334,False,0.0,0,0,0,0
Kletterwand_climb_f_cm_np1_ba_goo_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Kletterwand_climb_f_cm_np1_ba_goo_2.avi,climb,motion,good,30.0,100,320,240,3.3333333333333335,False,0.0,0,0,0,0
Lead_Climbing_Roof_at_Stoneworks_climb_f_cm_np1_ba_goo_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Lead_Climbing_Roof_at_Stoneworks_climb_f_cm_np1_ba_goo_0.avi,climb,motion,good,30.0,134,320,240,4.466666666666667,False,0.0,0,0,0,0
Lead_Climbing_Roof_at_Stoneworks_climb_f_cm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Lead_Climbing_Roof_at_Stoneworks_climb_f_cm_np1_ba_med_1.avi,climb,motion,medium,30.0,91,320,240,3.033333333333333,False,0.0,0,0,0,0
megan_roof_climbing_climb_f_cm_np1_ri_goo_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\megan_roof_climbing_climb_f_cm_np1_ri_goo_0.avi,climb,motion,good,30.0,150,320,240,5.0,False,0.0,0,0,0,0
megan_roof_climbing_climb_f_cm_np1_ri_goo_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\megan_roof_climbing_climb_f_cm_np1_ri_goo_1.avi,climb,motion,good,30.0,77,320,240,2.566666666666667,False,0.0,0,0,0,0
Mexican_Climbing_Fence_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Mexican_Climbing_Fence_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,79,320,240,2.6333333333333333,False,0.0,0,0,0,0
Mexican_Climbing_Fence_climb_f_cm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Mexican_Climbing_Fence_climb_f_cm_np1_ba_med_1.avi,climb,motion,medium,30.0,78,320,240,2.6,False,0.0,0,0,0,0
Mexican_Climbing_Fence_climb_f_cm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Mexican_Climbing_Fence_climb_f_cm_np1_ba_med_2.avi,climb,motion,medium,30.0,79,320,240,2.6333333333333333,False,0.0,0,0,0,0
Mexican_Climbing_Fence_climb_f_cm_np1_ba_med_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Mexican_Climbing_Fence_climb_f_cm_np1_ba_med_3.avi,climb,motion,medium,30.0,141,320,240,4.7,False,0.0,0,0,0,0
Pole_Climbing_Challenging_gravity_climb_f_cm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Pole_Climbing_Challenging_gravity_climb_f_cm_np1_ba_med_2.avi,climb,motion,medium,30.0,91,320,240,3.033333333333333,False,0.0,0,0,0,0
Pole_Climbing_Challenging_gravity_climb_f_cm_np1_le_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Pole_Climbing_Challenging_gravity_climb_f_cm_np1_le_med_0.avi,climb,motion,medium,30.0,79,320,240,2.6333333333333333,False,0.0,0,0,0,0
Pole_Climbing_Challenging_gravity_climb_f_cm_np1_le_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Pole_Climbing_Challenging_gravity_climb_f_cm_np1_le_med_1.avi,climb,motion,medium,30.0,78,320,240,2.6,False,0.0,0,0,0,0
Pole_climbing_World_Championships_climb_f_cm_np1_le_med_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Pole_climbing_World_Championships_climb_f_cm_np1_le_med_3.avi,climb,motion,medium,30.0,77,320,240,2.566666666666667,True,0.0125,0,0,0,3
Pole_climbing_World_Championships_climb_f_nm_np1_ba_goo_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Pole_climbing_World_Championships_climb_f_nm_np1_ba_goo_0.avi,climb,static,good,30.0,78,320,240,2.6,True,0.016666666666666666,0,0,4,3
Pole_climbing_World_Championships_climb_f_nm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Pole_climbing_World_Championships_climb_f_nm_np1_ba_med_1.avi,climb,static,medium,30.0,77,320,240,2.566666666666667,True,0.016666666666666666,0,0,4,3
Pole_climbing_World_Championships_climb_f_nm_np1_le_goo_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Pole_climbing_World_Championships_climb_f_nm_np1_le_goo_2.avi,climb,static,good,30.0,78,320,240,2.6,True,0.016666666666666666,0,0,4,3
Return_of_the_King_4_climb_f_cm_np1_ba_med_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Return_of_the_King_4_climb_f_cm_np1_ba_med_3.avi,climb,motion,medium,30.0,125,352,240,4.166666666666667,True,0.125,30,30,0,0
Rock_Climbing_-_Joshua_Tree_climb_f_nm_np1_ba_goo_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Rock_Climbing_-_Joshua_Tree_climb_f_nm_np1_ba_goo_0.avi,climb,static,good,30.0,626,320,240,20.866666666666667,False,0.0,0,0,0,0
Rock_Climbing_-_Joshua_Tree_climb_f_nm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Rock_Climbing_-_Joshua_Tree_climb_f_nm_np1_ba_med_1.avi,climb,static,medium,30.0,521,320,240,17.366666666666667,False,0.0,0,0,0,0
Rock_Climbing_-_Joshua_Tree_climb_f_nm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Rock_Climbing_-_Joshua_Tree_climb_f_nm_np1_ba_med_2.avi,climb,static,medium,30.0,330,320,240,11.0,False,0.0,0,0,0,0
Rock_Climbing_Nationals_08_Emily_Harrington_and_Lauren_Lee_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Rock_Climbing_Nationals_08_Emily_Harrington_and_Lauren_Lee_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,155,320,240,5.166666666666667,False,0.0,0,0,0,0
Rock_Climbing_Nationals_08_Emily_Harrington_and_Lauren_Lee_climb_f_cm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Rock_Climbing_Nationals_08_Emily_Harrington_and_Lauren_Lee_climb_f_cm_np1_ba_med_1.avi,climb,motion,medium,30.0,127,320,240,4.233333333333333,False,0.0,0,0,0,0
Rock_Climbing_Nationals_08_Emily_Harrington_and_Lauren_Lee_climb_f_cm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Rock_Climbing_Nationals_08_Emily_Harrington_and_Lauren_Lee_climb_f_cm_np1_ba_med_2.avi,climb,motion,medium,30.0,281,320,240,9.366666666666667,False,0.0,0,0,0,0
Rock_Climbing_Nationals_08_Emily_Harrington_and_Lauren_Lee_climb_f_cm_np1_ba_med_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Rock_Climbing_Nationals_08_Emily_Harrington_and_Lauren_Lee_climb_f_cm_np1_ba_med_3.avi,climb,motion,medium,30.0,194,320,240,6.466666666666667,False,0.0,0,0,0,0
rope_climbing_climb_f_nm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\rope_climbing_climb_f_nm_np1_ba_med_1.avi,climb,static,medium,30.0,121,320,240,4.033333333333333,True,0.125,30,30,0,0
rope_climbing_climb_f_nm_np1_fr_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\rope_climbing_climb_f_nm_np1_fr_med_0.avi,climb,static,medium,30.0,102,320,240,3.4,True,0.125,30,30,0,0
rope_climb_Olivia_Age_4_climb_f_cm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\rope_climb_Olivia_Age_4_climb_f_cm_np1_ba_med_1.avi,climb,motion,medium,30.0,106,320,240,3.533333333333333,False,0.0,0,0,0,0
rope_climb_Olivia_Age_4_climb_f_cm_np1_fr_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\rope_climb_Olivia_Age_4_climb_f_cm_np1_fr_med_2.avi,climb,motion,medium,30.0,114,320,240,3.8,False,0.0,0,0,0,0
rope_climb_Olivia_Age_4_climb_f_cm_np1_ri_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\rope_climb_Olivia_Age_4_climb_f_cm_np1_ri_med_0.avi,climb,motion,medium,30.0,85,320,240,2.8333333333333335,False,0.0,0,0,0,0
SafeInPort_climb_f_nm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\SafeInPort_climb_f_nm_np1_ba_med_0.avi,climb,static,medium,30.0,143,320,240,4.766666666666667,False,0.004166666666666667,1,0,0,0
Sarah_und_die_Kletterwand_climb_f_cm_np1_ri_bad_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Sarah_und_die_Kletterwand_climb_f_cm_np1_ri_bad_0.avi,climb,motion,bad,30.0,94,320,240,3.1333333333333333,False,0.0,0,0,0,0
Sarah_und_die_Kletterwand_climb_f_cm_np1_ri_bad_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Sarah_und_die_Kletterwand_climb_f_cm_np1_ri_bad_1.avi,climb,motion,bad,30.0,97,320,240,3.2333333333333334,False,0.0,0,0,0,0
Sarah_und_die_Kletterwand_climb_f_cm_np1_ri_bad_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Sarah_und_die_Kletterwand_climb_f_cm_np1_ri_bad_2.avi,climb,motion,bad,30.0,148,320,240,4.933333333333334,True,0.016666666666666666,0,4,0,0
Seamus_OD_arms_exploding-_rope_climb_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Seamus_OD_arms_exploding-_rope_climb_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,83,320,240,2.7666666666666666,False,0.0,0,0,0,0
Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,87,320,240,2.9,False,0.0,0,0,0,0
Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_1.avi,climb,motion,medium,30.0,81,320,240,2.7,False,0.0,0,0,0,0
Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\Speed_Climbing_Contest_Sport_Schuster_M_nchen_climb_f_cm_np1_ba_med_2.avi,climb,motion,medium,30.0,77,320,240,2.566666666666667,False,0.0,0,0,0,0
speed_rope_climbing_competition_climb_f_cm_np1_ri_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\speed_rope_climbing_competition_climb_f_cm_np1_ri_med_0.avi,climb,motion,medium,30.0,78,288,240,2.6,False,0.0,0,0,0,0
TANA_TEACHES_EVERONE_HOW_TO_CLIMB_A_FENCE_climb_f_cm_np1_ba_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\TANA_TEACHES_EVERONE_HOW_TO_CLIMB_A_FENCE_climb_f_cm_np1_ba_med_0.avi,climb,motion,medium,30.0,145,320,240,4.833333333333333,False,0.0,0,0,0,0
The_Fugitive_5_climb_f_cm_np1_ri_med_8,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\climb\The_Fugitive_5_climb_f_cm_np1_ri_med_8.avi,climb,motion,medium,30.0,142,352,240,4.733333333333333,False,0.0,0,0,0,0
