clip_id,path,class,camera_motion,video_quality,fps,frames,width,height,duration_sec,has_letterbox,letterbox_ratio,L_top_px,L_bottom_px,L_left_px,L_right_px
Best_Kisses_in_TV_Movies_1_3_kiss_h_nm_np2_le_goo_7,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\kiss\Best_Kisses_in_TV_Movies_1_3_kiss_h_nm_np2_le_goo_7.avi,kiss,static,good,30,138,320,240,4.6,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_bad_4,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_bad_4.avi,laugh,static,bad,30,133,320,240,4.433333333333334,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_bad_5,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_bad_5.avi,laugh,static,bad,30,116,320,240,3.8666666666666667,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_bad_9,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_bad_9.avi,laugh,static,bad,30,170,320,240,5.666666666666667,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_goo_14,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_goo_14.avi,laugh,static,good,30,155,320,240,5.166666666666667,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_goo_15,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_goo_15.avi,laugh,static,good,30,95,320,240,3.1666666666666665,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_goo_8,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_goo_8.avi,laugh,static,good,30,114,320,240,3.8,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_11,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_11.avi,laugh,static,medium,30,109,320,240,3.6333333333333333,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_18,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_18.avi,laugh,static,medium,30,158,320,240,5.266666666666667,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_23,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_23.avi,laugh,static,medium,30,112,320,240,3.7333333333333334,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_27,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_27.avi,laugh,static,medium,30,152,320,240,5.066666666666666,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np1_fr_med_3.avi,laugh,static,medium,30,180,320,240,6,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_fr_med_19,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_fr_med_19.avi,laugh,static,medium,30,178,320,240,5.933333333333334,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_le_med_21,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_le_med_21.avi,laugh,static,medium,30,154,320,240,5.133333333333334,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_le_med_22,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np2_le_med_22.avi,laugh,static,medium,30,122,320,240,4.066666666666666,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np3_fr_goo_6,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np3_fr_goo_6.avi,laugh,static,good,30,158,320,240,5.266666666666667,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np3_fr_med_24,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np3_fr_med_24.avi,laugh,static,medium,30,149,320,240,4.966666666666667,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np4_fr_bad_28,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np4_fr_bad_28.avi,laugh,static,bad,30,155,320,240,5.166666666666667,FALSE,0,0,0,0,0
Best_Of_Skype_Laughter_Chain_laugh_h_nm_np4_fr_med_25,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\laugh\Best_Of_Skype_Laughter_Chain_laugh_h_nm_np4_fr_med_25.avi,laugh,static,medium,30,115,320,240,3.8333333333333335,FALSE,0,0,0,0,0
Big_League_Chew_chew_h_nm_np1_fr_goo_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Big_League_Chew_chew_h_nm_np1_fr_goo_0.avi,chew,static,good,30,157,320,240,5.233333333333333,FALSE,0,0,0,0,0
Big_League_Chew_chew_h_nm_np1_fr_goo_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Big_League_Chew_chew_h_nm_np1_fr_goo_1.avi,chew,static,good,30,159,320,240,5.3,FALSE,0,0,0,0,0
Blonde_being_brushed_brush_hair_f_nm_np2_ri_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\brush_hair\Blonde_being_brushed_brush_hair_f_nm_np2_ri_med_0.avi,brush_hair,static,medium,30,79,320,240,2.6333333333333333,FALSE,0,0,0,0,0
Boom_Snap_Clap_clap_u_nm_np1_fr_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\clap\Boom_Snap_Clap_clap_u_nm_np1_fr_med_1.avi,clap,static,medium,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
Boom__Snap__Clap!_(Challenge)_clap_u_nm_np1_fr_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\clap\Boom__Snap__Clap!_(Challenge)_clap_u_nm_np1_fr_med_0.avi,clap,static,medium,30,79,320,240,2.6333333333333333,FALSE,0,0,0,0,0
Boom__Snap__Clap!_(Challenge)_clap_u_nm_np1_fr_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\clap\Boom__Snap__Clap!_(Challenge)_clap_u_nm_np1_fr_med_1.avi,clap,static,medium,30,79,320,240,2.6333333333333333,FALSE,0,0,0,0,0
Brushing_Hair_with_Beth_brush_hair_u_nm_np1_fr_goo_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\brush_hair\Brushing_Hair_with_Beth_brush_hair_u_nm_np1_fr_goo_1.avi,brush_hair,static,good,30,143,320,240,4.766666666666667,FALSE,0,0,0,0,0
Brushing_my_Long_Hair__February_2009_brush_hair_u_nm_np1_ba_goo_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\brush_hair\Brushing_my_Long_Hair__February_2009_brush_hair_u_nm_np1_ba_goo_1.avi,brush_hair,static,good,30,121,320,240,4.033333333333333,FALSE,0.004166667,1,1,0,0
Brushing_my_Long_Hair__February_2009_brush_hair_u_nm_np1_fr_goo_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\brush_hair\Brushing_my_Long_Hair__February_2009_brush_hair_u_nm_np1_fr_goo_0.avi,brush_hair,static,good,30,83,320,240,2.7666666666666666,FALSE,0.004166667,1,1,0,0
Bubble_Blowing_Bubble_Gum_chew_h_nm_np1_fr_bad_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Bubble_Blowing_Bubble_Gum_chew_h_nm_np1_fr_bad_1.avi,chew,static,bad,30,79,320,240,2.6333333333333333,FALSE,0,0,0,0,0
Bubble_Blowing_Bubble_Gum_chew_h_nm_np1_fr_bad_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Bubble_Blowing_Bubble_Gum_chew_h_nm_np1_fr_bad_2.avi,chew,static,bad,30,115,320,240,3.8333333333333335,FALSE,0,0,0,0,0
Bubble_Gum_Club_2_chew_h_nm_np2_fr_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Bubble_Gum_Club_2_chew_h_nm_np2_fr_med_1.avi,chew,static,medium,30,83,320,240,2.7666666666666666,FALSE,0,0,0,0,0
Bubble_blowing_3!_chew_h_nm_np1_le_bad_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Bubble_blowing_3!_chew_h_nm_np1_le_bad_0.avi,chew,static,bad,30,89,320,240,2.966666666666667,FALSE,0.004166667,0,0,1,1
Bubble_blowing_3!_chew_h_nm_np1_le_bad_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Bubble_blowing_3!_chew_h_nm_np1_le_bad_1.avi,chew,static,bad,30,100,320,240,3.3333333333333335,FALSE,0.004166667,0,0,1,1
Bubble_blowing_3!_chew_h_nm_np1_le_bad_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Bubble_blowing_3!_chew_h_nm_np1_le_bad_2.avi,chew,static,bad,30,109,320,240,3.6333333333333333,FALSE,0.004166667,0,0,1,1
CSU_Cesar_Chavez_Day_Celebration_and_Award_Ceremony_2009_Part_7_shake_hands_f_nm_np2_le_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shake_hands\CSU_Cesar_Chavez_Day_Celebration_and_Award_Ceremony_2009_Part_7_shake_hands_f_nm_np2_le_med_1.avi,shake_hands,static,medium,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
CSU_Cesar_Chavez_Day_Celebration_and_Award_Ceremony_2009_Part_7_shake_hands_f_nm_np2_le_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shake_hands\CSU_Cesar_Chavez_Day_Celebration_and_Award_Ceremony_2009_Part_7_shake_hands_f_nm_np2_le_med_2.avi,shake_hands,static,medium,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
Cachaca_cocktails_pour_u_nm_np1_fr_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pour\Cachaca_cocktails_pour_u_nm_np1_fr_med_0.avi,pour,static,medium,30,109,320,240,3.6333333333333333,FALSE,0,0,0,0,0
Cachaca_cocktails_pour_u_nm_np1_fr_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pour\Cachaca_cocktails_pour_u_nm_np1_fr_med_1.avi,pour,static,medium,30,94,320,240,3.1333333333333333,FALSE,0,0,0,0,0
Cachaca_cocktails_pour_u_nm_np1_fr_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pour\Cachaca_cocktails_pour_u_nm_np1_fr_med_2.avi,pour,static,medium,30,179,320,240,5.966666666666667,FALSE,0,0,0,0,0
Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_nm_np1_ri_goo_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\brush_hair\Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_nm_np1_ri_goo_3.avi,brush_hair,static,good,30,131,320,240,4.366666666666666,FALSE,0,0,0,0,0
ChelseaLately-Chelsea_ride_horse_u_nm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\ride_horse\ChelseaLately-Chelsea_ride_horse_u_nm_np1_ba_med_1.avi,ride_horse,static,medium,30,84,320,240,2.8,FALSE,0,0,0,0,0
Chest_workout-_hip_pushups_pushup_u_nm_np1_fr_med_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pushup\Chest_workout-_hip_pushups_pushup_u_nm_np1_fr_med_3.avi,pushup,static,medium,30,134,320,240,4.466666666666667,FALSE,0.004166667,0,1,0,0
Chest_workout-_hip_pushups_pushup_u_nm_np1_fr_med_4,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pushup\Chest_workout-_hip_pushups_pushup_u_nm_np1_fr_med_4.avi,pushup,static,medium,30,144,320,240,4.8,FALSE,0.004166667,0,1,0,0
Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pushup\Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_2.avi,pushup,static,medium,30,147,320,240,4.9,FALSE,0.004166667,0,1,0,0
Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pushup\Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_0.avi,pushup,static,good,30,154,320,240,5.133333333333334,FALSE,0,0,0,0,0
Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pushup\Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_1.avi,pushup,static,good,30,144,320,240,4.8,FALSE,0,0,0,0,0
Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pushup\Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_2.avi,pushup,static,good,30,166,320,240,5.533333333333333,FALSE,0,0,0,0,0
Clay_sBasketballSkillz_dribble_f_nm_np1_fr_med_18,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\dribble\Clay_sBasketballSkillz_dribble_f_nm_np1_fr_med_18.avi,dribble,static,medium,30,98,320,240,3.2666666666666666,FALSE,0,0,0,0,0
Clay_sBasketballSkillz_dribble_f_nm_np1_le_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\dribble\Clay_sBasketballSkillz_dribble_f_nm_np1_le_med_1.avi,dribble,static,medium,30,112,320,240,3.7333333333333334,FALSE,0,0,0,0,0
Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pick\Clay_sBasketballSkillz_pick_f_nm_np1_ri_med_8.avi,pick,static,medium,30,118,320,240,3.933333333333333,FALSE,0,0,0,0,0
Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_13,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_ball\Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_13.avi,shoot_ball,static,medium,30,64,320,240,2.1333333333333333,FALSE,0,0,0,0,0
Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_ball\Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_3.avi,shoot_ball,static,medium,30,66,320,240,2.2,FALSE,0,0,0,0,0
Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_4,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_ball\Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_4.avi,shoot_ball,static,medium,30,68,320,240,2.2666666666666666,FALSE,0,0,0,0,0
Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_5,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_ball\Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_5.avi,shoot_ball,static,medium,30,82,320,240,2.7333333333333334,FALSE,0,0,0,0,0
Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_6,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_ball\Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_6.avi,shoot_ball,static,medium,30,66,320,240,2.2,FALSE,0,0,0,0,0
Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_7,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_ball\Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_7.avi,shoot_ball,static,medium,30,82,320,240,2.7333333333333334,FALSE,0,0,0,0,0
Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_12,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_ball\Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_12.avi,shoot_ball,static,medium,30,76,320,240,2.533333333333333,FALSE,0,0,0,0,0
Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_17,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_ball\Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_17.avi,shoot_ball,static,medium,30,70,320,240,2.3333333333333335,FALSE,0,0,0,0,0
Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_9,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_ball\Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_9.avi,shoot_ball,static,medium,30,66,320,240,2.2,FALSE,0,0,0,0,0
Cocktail_Pouring_pour_u_nm_np2_ri_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pour\Cocktail_Pouring_pour_u_nm_np2_ri_med_0.avi,pour,static,medium,30,118,320,240,3.933333333333333,FALSE,0.004166667,1,0,0,0
Compilationknifethrowing_throw_u_nm_np1_ba_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\Compilationknifethrowing_throw_u_nm_np1_ba_med_1.avi,throw,static,medium,30,96,320,240,3.2,FALSE,0.004166667,0,1,0,0
Compilationknifethrowing_throw_u_nm_np1_ba_med_10,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\Compilationknifethrowing_throw_u_nm_np1_ba_med_10.avi,throw,static,medium,30,81,320,240,2.7,FALSE,0.004166667,0,1,0,0
Compilationknifethrowing_throw_u_nm_np1_ba_med_12,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\Compilationknifethrowing_throw_u_nm_np1_ba_med_12.avi,throw,static,medium,30,81,320,240,2.7,FALSE,0.004166667,0,1,0,0
Compilationknifethrowing_throw_u_nm_np1_ba_med_13,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\Compilationknifethrowing_throw_u_nm_np1_ba_med_13.avi,throw,static,medium,30,111,320,240,3.7,FALSE,0.004166667,0,1,0,0
Compilationknifethrowing_throw_u_nm_np1_ba_med_14,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\Compilationknifethrowing_throw_u_nm_np1_ba_med_14.avi,throw,static,medium,30,156,320,240,5.2,FALSE,0.004166667,0,1,0,0
Compilationknifethrowing_throw_u_nm_np1_ba_med_16,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\Compilationknifethrowing_throw_u_nm_np1_ba_med_16.avi,throw,static,medium,30,126,320,240,4.2,FALSE,0.004166667,0,1,0,0
Compilationknifethrowing_throw_u_nm_np1_ba_med_18,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\Compilationknifethrowing_throw_u_nm_np1_ba_med_18.avi,throw,static,medium,30,96,320,240,3.2,FALSE,0.004166667,0,1,0,0
Compilationknifethrowing_throw_u_nm_np1_ba_med_19,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\Compilationknifethrowing_throw_u_nm_np1_ba_med_19.avi,throw,static,medium,30,111,320,240,3.7,FALSE,0.004166667,0,1,0,0
Compilationknifethrowing_throw_u_nm_np1_ba_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\Compilationknifethrowing_throw_u_nm_np1_ba_med_2.avi,throw,static,medium,30,111,320,240,3.7,FALSE,0.004166667,0,1,0,0
Compilationknifethrowing_throw_u_nm_np1_ba_med_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\Compilationknifethrowing_throw_u_nm_np1_ba_med_3.avi,throw,static,medium,30,98,320,240,3.2666666666666666,FALSE,0.004166667,0,1,0,0
Compilationknifethrowing_throw_u_nm_np1_ba_med_4,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\Compilationknifethrowing_throw_u_nm_np1_ba_med_4.avi,throw,static,medium,30,81,320,240,2.7,FALSE,0.004166667,0,1,0,0
Compilationknifethrowing_throw_u_nm_np1_ba_med_6,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\Compilationknifethrowing_throw_u_nm_np1_ba_med_6.avi,throw,static,medium,30,96,320,240,3.2,FALSE,0.004166667,0,1,0,0
Compilationknifethrowing_throw_u_nm_np1_ba_med_7,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\throw\Compilationknifethrowing_throw_u_nm_np1_ba_med_7.avi,throw,static,medium,30,96,320,240,3.2,FALSE,0.004166667,0,1,0,0
Cuba_Libre_-_Just_do_it_with_Drinkadrink_com_pour_u_nm_np1_fr_goo_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pour\Cuba_Libre_-_Just_do_it_with_Drinkadrink_com_pour_u_nm_np1_fr_goo_0.avi,pour,static,good,30,100,320,240,3.3333333333333335,FALSE,0,0,0,0,0
DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\draw_sword\DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_0.avi,draw_sword,static,medium,30,78,320,240,2.6,FALSE,0,0,0,0,0
DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\draw_sword\DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_1.avi,draw_sword,static,medium,30,78,320,240,2.6,FALSE,0,0,0,0,0
DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\draw_sword\DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_2.avi,draw_sword,static,medium,30,78,320,240,2.6,FALSE,0,0,0,0,0
DC_Personal_Trainer_-_How_To_Do_A_Push-up_The_RIGHT_Way_pushup_f_nm_np1_ri_goo_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pushup\DC_Personal_Trainer_-_How_To_Do_A_Push-up_The_RIGHT_Way_pushup_f_nm_np1_ri_goo_0.avi,pushup,static,good,30,106,320,240,3.533333333333333,FALSE,0,0,0,0,0
DefensivePistolShootingTechniques_shoot_gun_f_nm_np1_fr_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_gun\DefensivePistolShootingTechniques_shoot_gun_f_nm_np1_fr_med_0.avi,shoot_gun,static,medium,30,139,320,240,4.633333333333334,FALSE,0,0,0,0,0
DefensivePistolShootingTechniques_shoot_gun_f_nm_np1_fr_med_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_gun\DefensivePistolShootingTechniques_shoot_gun_f_nm_np1_fr_med_3.avi,shoot_gun,static,medium,30,82,320,240,2.7333333333333334,FALSE,0,0,0,0,0
DefensivePistolShootingTechniques_shoot_gun_f_nm_np1_ri_med_5,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_gun\DefensivePistolShootingTechniques_shoot_gun_f_nm_np1_ri_med_5.avi,shoot_gun,static,medium,30,87,320,240,2.9,FALSE,0,0,0,0,0
DefensivePistolShootingTechniques_shoot_gun_u_nm_np1_fr_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\shoot_gun\DefensivePistolShootingTechniques_shoot_gun_u_nm_np1_fr_med_2.avi,shoot_gun,static,medium,30,99,320,240,3.3,FALSE,0,0,0,0,0
Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pick\Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_1.avi,pick,static,medium,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_3,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pick\Dollar_Prank_at_the_Rivertown_Mall_pick_f_nm_np1_fr_med_3.avi,pick,static,medium,30,80,320,240,2.6666666666666665,FALSE,0,0,0,0,0
Double_bubble_in_one_big_bubble_-D_chew_h_nm_np1_fr_goo_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\chew\Double_bubble_in_one_big_bubble_-D_chew_h_nm_np1_fr_goo_1.avi,chew,static,good,30,83,320,240,2.7666666666666666,FALSE,0,0,0,0,0
Drawing_Katana_from_Back_draw_sword_u_nm_np1_fr_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\draw_sword\Drawing_Katana_from_Back_draw_sword_u_nm_np1_fr_med_0.avi,draw_sword,static,medium,30,96,320,240,3.2,FALSE,0,0,0,0,0
Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\draw_sword\Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_0.avi,draw_sword,static,medium,30,79,320,240,2.6333333333333333,FALSE,0,0,0,0,0
Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_1,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\draw_sword\Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_1.avi,draw_sword,static,medium,30,79,320,240,2.6333333333333333,FALSE,0,0,0,0,0
Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\draw_sword\Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_2.avi,draw_sword,static,medium,30,79,320,240,2.6333333333333333,FALSE,0,0,0,0,0
Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_0,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pour\Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_0.avi,pour,static,good,30,125,320,240,4.166666666666667,FALSE,0,0,0,0,0
Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_2,C:\Users\jamie\Desktop\760 research\Plan b\HMDB51\pour\Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_2.avi,pour,static,good,30,89,320,240,2.966666666666667,FALSE,0,0,0,0,0
